time,t_data,ERK_data,NN1,NN2,NN1_GT,NN2_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
21.375,21.375,0.04897238046656962,0.8893284066405929,0.06766001102512051,0.9233357429592487,0.06530947052883222,6.74473091073313e-5,0.00041519348461241433,0.019045853051099994,0.054291022866462264,0.0491754897064489,0.014408380853880139,0.08796560794033703,6.744730910733461e-5,0.00041519348461241905,0.018466674593798253,0.053808836726685745,0.04897238046656962,0.014407434243194898,0.08796647017178928
21.5,21.5,0.04546207452198392,0.8896776901266505,0.06751184451874642,0.9235316090759615,0.06509259538390516,6.336088322704539e-5,0.00039003060635732105,0.01897164884602488,0.0534079438632316,0.045694451169079345,0.014388437432153588,0.08767340929371538,6.336088322704837e-5,0.00039003060635732923,0.018369646812881633,0.052882929525255994,0.04546207452198392,0.014387492095071041,0.08767426983872544
21.625,21.625,0.042341427238217995,0.8900177370486355,0.0673601150276745,0.9237270236833722,0.0648760995834112,5.952204137488568e-5,0.0003663931601046601,0.018898593060231682,0.05256557506732064,0.042602519022926534,0.014368520843903275,0.08738172430759546,5.952204137488833e-5,0.00036639316010466993,0.018274963416190962,0.05199751449983881,0.042341427238217995,0.014367576778808362,0.08738258315405029
21.75,21.75,0.039577744117182165,0.8903492645492391,0.06720504356760122,0.9239219875832808,0.06465998423468045,5.591578319289178e-5,0.00034418861999208387,0.018826568736586342,0.05176183070223801,0.03986683682791135,0.014348631055132996,0.08709055432637985,5.5915783192894506e-5,0.00034418861999209645,0.01818248928270798,0.051150662891436924,0.039577744117182165,0.014347688260412512,0.08709141146444839
21.875,21.875,0.03713775516133437,0.8906729533670065,0.06704689741870813,0.9241165015773111,0.06444425036358,5.252801714884873e-5,0.00032333007830759986,0.018755487697007255,0.050994720846821676,0.03745402849981683,0.014328768031877404,0.08679990059406245,5.2528017148851264e-5,0.00032333007830761266,0.018092097499731917,0.05034052949134679,0.03713775516133437,0.01432782650591999,0.08680075601601318
22.0,22.0,0.034988547283791714,0.8909894418085363,0.0668859727619423,0.9243105664668902,0.06422889892445424,4.934550547331875e-5,0.0003037359036587673,0.01868528607777538,0.05026235018280241,0.03533112411366649,0.014308931740203312,0.08650976426705519,4.934550547332107e-5,0.0003037359036587798,0.018003668862371792,0.04956534982728872,0.034988547283791714,0.014307991481399438,0.08651061796704879
22.125,22.125,0.03309834151259641,0.8912993218432916,0.06672257919829536,0.9245041830532327,0.06401393080929317,4.635581243276952e-5,0.000285329420022073,0.01861591969714108,0.049562916179530805,0.033466328244258235,0.014289122146210751,0.08622014642599893,4.6355812432771807e-5,0.00028532942002208587,0.017917091403976553,0.048823437365712895,0.03309834151259641,0.014288183152952695,0.08622099839987016
22.25,22.25,0.031437092269233746,0.8916031371925055,0.06655702682104399,0.924697352137323,0.06379934685605375,4.3547255736674996e-5,0.0002680386053874829,0.018547359554572852,0.04889470675198063,0.031829609530205534,0.014269339216033818,0.08593104808645781,4.354725573667718e-5,0.00026803860538749557,0.017832259955519732,0.04811318073965794,0.031437092269233746,0.014268401486715663,0.08593189833149827
22.375,22.375,0.02997690648715663,0.8919013831556325,0.06638961611935744,0.9248900745199029,0.06358514785609808,4.0908860888711564e-5,0.00025179580879336824,0.01847958769730354,0.0482560974579616,0.030393110383068876,0.01424958291584137,0.08564247020844834,4.090886088871366e-5,0.0002517958087933806,0.017749075732087602,0.04743304101035111,0.02997690648715663,0.014248646448858985,0.08564331872319896
22.5,22.5,0.028692296097140232,0.8921945078447556,0.0662206306712864,0.9250823510014597,0.06337133456074849,3.843031830367493e-5,0.00023653748462205038,0.018412593613409276,0.047645548320159575,0.029131391168787872,0.014229853211837562,0.08535441370480451,3.843031830367685e-5,0.00023653748462206184,0.017667445944744863,0.04678154896964596,0.028692296097140232,0.0142289180055886,0.08535526048886342
